GRIDCODE,CVEENTMUN,LONG_CARRETERA TOTAL x MUNICIPIO x NO. DE CARRILES (m),LONG_CARR_x_CELDA x CARRILES
210300,13017,75124.6316,5531.890548
210300,13017,75124.6316,3872.007452
210300,13017,75124.6316,1820.706455
210301,13017,75124.6316,198.6618683
210301,13017,75124.6316,223.7578783
210301,13064,65716.6439,5608.977816
210301,13017,75124.6316,255.9075471
210302,13064,65716.6439,5100.038263
210302,13064,65716.6439,4907.817928
210302,13064,65716.6439,1660.668213
210303,13064,65716.6439,224.2805842
210307,13067,85527.3024,6978.803483
210308,13067,85527.3024,1074.394183
210309,13041,89198.7042,6086.648677
210310,13041,89198.7042,6035.19512
210310,13041,89198.7042,507.1720775
210311,13041,89198.7042,258.7826294
210311,13041,89198.7042,7126.759699
210314,13023,73642.9073,3494.569016
210314,13023,73642.9073,2623.034234
210314,13023,73642.9073,1513.545585
210314,13005,57237.0999,59.41052278
210314,13023,73642.9073,307.0680039
210315,13023,73642.9073,2535.417888
210315,13023,73642.9073,4111.111909
210316,13054,69686.7592,845.2584649
210316,13054,69686.7592,235.4464281
210317,13054,69686.7592,1681.888247
210318,13003,103052.6961,1831.501828
210318,13003,103052.6961,1259.557247
210318,13009,58280.9482,1793.890836
210318,13003,103052.6961,3025.418451
210318,13003,103052.6961,1188.216175
210319,13009,58280.9482,5066.814205
210319,13009,58280.9482,201.4462029
210320,13009,58280.9482,1728.682452
210320,13009,58280.9482,2141.527963
210320,13009,58280.9482,3220.032643
210321,13009,58280.9482,1221.257759
210322,13009,58280.9482,7120.392783
210324,13038,62813.262,3537.267026
210325,13038,62813.262,3595.469283
210326,13038,62813.262,7664.166113
210327,13038,62813.262,4181.21197
210328,13038,62813.262,4692.511353
210328,13039,33144.1848,969.3013571
210328,13045,29014.2634,2522.31022
210329,13045,29014.2634,3164.521125
210329,13045,29014.2634,3243.826407
210329,13024,54491.7899,2390.799844
210329,13045,29014.2634,1395.280082
210329,13045,29014.2634,5175.504598
210330,13024,54491.7899,5228.115466
210331,13024,54491.7899,2512.795812
210331,13024,54491.7899,2075.057516
210331,13024,54491.7899,74.03141334
210331,13024,54491.7899,31.39074679
210333,13024,54491.7899,3275.52561
210334,13024,54491.7899,6351.829057
210335,13001,57147.5748,3014.554717
210335,13024,54491.7899,1858.368308
210335,13024,54491.7899,1814.640609
210335,13001,57147.5748,480.7522103
210335,13024,54491.7899,1340.889666
210336,13001,57147.5748,2569.920527
210339,13035,91140.2674,1494.398156
210339,13077,125968.4506,4537.246899
210340,13035,91140.2674,1895.980241
210340,13077,125968.4506,4254.154453
210342,13002,160910.9571,2257.931218
210343,13002,160910.9571,5361.921888
210343,13002,160910.9571,1670.047425
210344,13002,160910.9571,1147.206079
210344,13002,160910.9571,1931.24284
210345,13002,160910.9571,6988.673488
210346,13002,160910.9571,5087.979379
210346,21100,39445.1791,1833.497325
210347,21071,88694.8564,1535.460844
210347,21100,39445.1791,4437.599079
210347,21100,39445.1791,2135.868042
210347,21100,39445.1791,845.2133416
210349,21071,88694.8564,2028.833258
210349,21071,88694.8564,4617.263404
210349,21071,88694.8564,2290.731089
210349,21071,88694.8564,847.4713704
210350,21071,88694.8564,2096.117241
210350,21071,88694.8564,1224.170082
210350,21071,88694.8564,367.1627564
210350,21071,88694.8564,1340.238978
210350,21071,88694.8564,3189.966004
210350,21071,88694.8564,411.9600973
210352,21071,88694.8564,471.2794641
210352,21183,31051.1699,3209.004685
210352,21183,31051.1699,2143.4397
210352,21071,88694.8564,1400.677822
210352,21183,31051.1699,1369.327701
210353,21183,31051.1699,228.5500784
210353,21183,31051.1699,1082.176276
210361,30067,20269.8581,1457.068166
210362,21089,7630.1611,2108.99164
210362,21089,7630.1611,1389.81279
210362,30067,20269.8581,1128.285591
210365,30050,20013.7572,45.98462844
210365,30050,20013.7572,388.9243615
211335,22001,237257.9307,6001.178789
211338,22016,399698.0246,3816.800704
211338,22001,237257.9307,3357.032518
211339,22016,399698.0246,6269.474938
211340,22016,399698.0246,1608.873565
211343,15071,178552.3922,2021.059561
211344,15071,178552.3922,4811.509076
211346,15071,178552.3922,19741.69744
211347,15071,178552.3922,1365.506193
211347,15071,178552.3922,4245.346239
211347,15071,178552.3922,4103.639476
211348,13044,153993.4718,15.05923337
211348,13044,153993.4718,11.66923875
211348,13044,153993.4718,2379.052608
211348,13044,153993.4718,63.00398939
211348,13044,153993.4718,2210.649338
211348,15071,178552.3922,1560.735167
211348,15071,178552.3922,682.1679945
211349,13044,153993.4718,2846.122742
211349,13044,153993.4718,489.0052354
211350,13044,153993.4718,150.1634713
211350,13044,153993.4718,4775.663287
211350,13044,153993.4718,117.1170562
211350,13044,153993.4718,554.6960084
211351,13044,153993.4718,1735.924727
211351,13044,153993.4718,2134.561653
211352,13044,153993.4718,1742.825815
211352,13044,153993.4718,3299.732172
211352,13044,153993.4718,126.4981717
211353,13044,153993.4718,2341.662859
211353,13044,153993.4718,599.6287232
211353,13044,153993.4718,3827.111622
211353,13044,153993.4718,4058.903533
211353,13044,153993.4718,1424.233236
211354,13044,153993.4718,6243.663175
211355,13044,153993.4718,1828.275749
211355,13044,153993.4718,891.4133038
211355,13044,153993.4718,433.2099835
211355,13044,153993.4718,4165.261272
211355,13017,75124.6316,234.2335216
211355,13044,153993.4718,1832.262311
211356,13044,153993.4718,1950.371875
211356,13044,153993.4718,38.16908138
211356,13017,75124.6316,4028.850185
211356,13044,153993.4718,2092.011144
211356,13044,153993.4718,55.69979088
211356,13017,75124.6316,4141.937064
211357,13017,75124.6316,6007.224409
211358,13017,75124.6316,6271.022928
211359,13017,75124.6316,1314.491725
211360,13064,65716.6439,145.2938485
211361,13064,65716.6439,8774.947028
211367,13041,89198.7042,2570.757287
211367,13067,85527.3024,2265.815695
211367,13019,50197.9915,571.6119024
211367,13041,89198.7042,3146.898411
211367,13019,50197.9915,2802.266851
211367,13019,50197.9915,916.9204668
211368,13041,89198.7042,1050.001825
211368,13041,89198.7042,2738.977368
211368,13041,89198.7042,4008.27066
211368,13050,43213.7087,448.1112318
211369,13050,43213.7087,2889.953717
211369,13041,89198.7042,80.84155828
211369,13050,43213.7087,1856.692712
211369,13050,43213.7087,912.5818438
211369,13041,89198.7042,1397.603937
211369,13050,43213.7087,998.8365057
211369,13041,89198.7042,5021.015419
211369,13050,43213.7087,233.3681469
211369,13041,89198.7042,98.53117386
211369,13050,43213.7087,1212.967572
211370,13041,89198.7042,1902.554766
211370,13041,89198.7042,6043.682408
211371,13041,89198.7042,450.212566
211371,13023,73642.9073,3232.561602
211371,13041,89198.7042,3083.23052
211371,13023,73642.9073,2942.910706
211371,13023,73642.9073,2508.276522
211372,13023,73642.9073,3981.185451
211372,13023,73642.9073,1838.45152
211372,13023,73642.9073,5305.944073
211372,13023,73642.9073,741.2612376
211372,13023,73642.9073,2118.621818
211372,13023,73642.9073,910.0905759
211372,13023,73642.9073,3820.542649
211373,13023,73642.9073,331.1291458
211373,13023,73642.9073,6192.10583
211374,13023,73642.9073,3547.352933
211374,13023,73642.9073,1071.71676
211374,13023,73642.9073,3557.654814
211374,13054,69686.7592,876.194775
